date,quarter,department,day,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity
11,3,2,0,11,0.8,4.15,1039.0,1260,0,0.0,0,0,7.0,0.313852814
17,3,2,4,5,0.6,4.15,1039.0,1440,0,0.0,0,0,8.0,0.8527935609999999
17,3,2,4,11,0.65,4.15,1039.0,2160,0,0.0,0,0,12.0,0.8383838379999999
17,3,2,4,6,0.8,2.9,1039.0,1800,0,0.0,0,0,10.0,0.804848485
17,3,0,4,6,0.8,11.41,1140.0,5490,63,0.0,0,0,30.5,0.8003437659999999
17,3,0,4,7,0.8,48.84,624.0,10170,50,0.0,0,0,56.5,0.800128721
17,3,0,4,8,0.8,25.9,1288.0,10170,38,0.0,0,0,56.5,0.800128721
17,3,0,4,9,0.8,26.16,1381.0,3660,50,0.0,0,0,59.0,0.8000150090000001
17,3,0,4,4,0.7,22.52,882.0,10170,50,0.0,0,0,56.5,0.7005416999999999
17,3,0,4,10,0.7,22.52,1002.0,10080,40,0.0,0,0,56.0,0.7000941559999999
17,3,2,4,7,0.8,2.9,1039.0,1440,0,0.0,0,0,8.0,0.692045455
17,3,0,4,12,0.8,26.87,585.0,5670,56,0.0,0,0,31.5,0.662255892
17,3,0,4,3,0.65,22.52,1138.0,10170,35,0.0,0,0,56.5,0.650416734
17,3,0,4,11,0.65,14.89,1140.0,10260,44,0.0,0,0,57.0,0.650299575
17,3,0,4,2,0.65,22.94,1025.0,10170,26,0.0,0,0,56.5,0.6502434970000001
17,3,2,4,8,0.8,2.9,1039.0,1440,0,0.0,0,0,8.0,0.639867424
17,3,0,4,5,0.6,20.4,1031.0,10440,30,0.0,0,0,58.0,0.6000626960000001
17,3,2,4,9,0.8,3.94,1039.0,1800,0,0.0,0,0,10.0,0.582045455
17,3,0,4,1,0.8,49.1,1381.0,10350,24,0.0,0,0,57.5,0.403242161
17,3,2,4,10,0.7,3.94,1039.0,1440,0,0.0,0,0,8.0,0.235795455
31,3,2,2,4,0.7,4.3,1039.0,5040,0,0.0,0,0,28.0,0.977272727
31,3,2,2,9,0.8,3.94,1039.0,1800,0,0.0,0,0,10.0,0.964106061
31,3,2,2,5,0.65,4.15,1039.0,1440,0,0.0,0,0,8.0,0.958901515
31,3,0,2,6,0.8,11.41,1028.0,4380,50,0.0,0,0,31.0,0.800358775
31,3,0,2,8,0.8,25.9,1380.0,3630,50,0.0,0,0,56.5,0.800162602
31,3,0,2,9,0.8,26.16,1196.0,10620,63,0.0,0,0,59.0,0.8001171029999999
31,3,2,2,12,0.8,2.9,1039.0,1440,0,0.0,0,0,8.0,0.793844697
31,3,0,2,2,0.7,22.94,1006.0,10170,38,0.0,0,0,56.5,0.750517565
31,3,0,2,4,0.7,22.52,930.0,10260,63,0.0,0,0,57.0,0.750068049
31,3,0,2,3,0.7,22.52,1095.0,10170,50,0.0,0,0,56.5,0.750062751
31,3,0,2,10,0.7,22.52,938.0,10080,63,0.0,0,0,56.0,0.750057359
31,3,0,2,11,0.7,14.89,1484.0,10260,50,0.0,0,0,57.0,0.700170388
31,3,2,2,8,0.8,2.9,1039.0,1440,0,0.0,0,0,8.0,0.683806818
31,3,0,2,5,0.65,20.4,1255.0,8280,35,0.0,0,0,58.0,0.650066445
31,3,0,2,7,0.8,48.84,1040.0,10260,30,0.0,0,0,57.0,0.576460393
31,3,0,2,1,0.5,22.94,1492.0,10170,30,0.0,0,0,56.5,0.549969429
31,3,2,2,10,0.7,3.94,1039.0,1440,0,0.0,0,0,8.0,0.538399621
31,3,2,2,11,0.7,4.15,1039.0,1440,0,0.0,0,0,8.0,0.409545455
31,3,0,2,12,0.35,15.26,1111.0,6120,23,0.0,0,0,34.0,0.35021836
20,3,2,1,5,0.7,4.15,1039.0,1440,0,0.0,0,0,8.0,1.033570076
20,3,0,1,6,0.8,11.41,1047.0,5580,63,0.0,0,0,31.0,0.8002614859999999
20,3,0,1,8,0.8,25.9,1434.0,10170,50,0.0,0,0,56.5,0.800128721
20,3,0,1,9,0.8,26.16,399.0,10620,63,0.0,0,0,59.0,0.8001171029999999
20,3,0,1,4,0.7,22.52,983.0,10260,63,0.0,0,0,57.0,0.750068049
20,3,0,1,10,0.7,22.52,1108.0,10080,63,0.0,0,0,56.0,0.750057359
20,3,0,1,3,0.7,22.52,1134.0,8460,50,0.0,0,0,57.0,0.750037968
20,3,0,1,2,0.7,22.94,1363.0,10260,50,0.0,0,0,57.0,0.7500318979999999
20,3,2,1,9,0.8,3.94,1039.0,1800,0,0.0,0,0,10.0,0.72830303
20,3,0,1,11,0.7,14.89,1501.0,10260,50,0.0,0,0,57.0,0.700170388
20,3,0,1,5,0.7,20.4,1352.0,10260,50,0.0,0,0,57.0,0.7000637959999999
20,3,2,1,8,0.8,2.9,1039.0,1440,0,0.0,0,0,8.0,0.639867424
20,3,0,1,12,0.5,15.26,1352.0,3720,23,0.0,0,0,34.0,0.5002904189999999
20,3,0,1,7,0.35,22.94,1450.0,10080,30,0.0,0,0,56.0,0.40033279200000005
20,3,2,1,11,0.7,4.15,1039.0,2700,0,0.0,0,0,15.0,0.36266666700000005
54,3,2,3,4,0.75,4.3,1039.0,6000,0,0.0,0,0,20.0,0.978525641
54,3,2,3,2,0.7,3.94,1039.0,5100,0,0.0,0,0,17.0,0.912202112
54,3,0,3,4,0.75,22.52,825.0,10080,94,0.0,0,0,56.0,0.9005562770000001
54,3,0,3,6,0.8,11.61,916.0,5760,75,0.0,0,0,89.0,0.850410511
54,3,2,3,9,0.8,3.94,1039.0,2400,0,0.0,0,0,8.0,0.827147436
54,3,0,3,8,0.8,25.9,562.0,7470,38,0.0,0,0,56.5,0.800436542
54,3,0,3,2,0.7,22.94,1422.0,10500,60,0.0,0,0,57.0,0.800415742
54,3,0,3,10,0.7,22.52,1206.0,10080,75,0.0,0,0,56.0,0.800020563
54,3,2,3,5,0.7,4.15,1039.0,2400,0,0.0,0,0,8.0,0.758173077
54,3,0,3,5,0.7,20.4,1404.0,10440,50,0.0,0,0,58.0,0.750344828
54,3,0,3,3,0.7,22.52,1139.0,10260,63,0.0,0,0,57.0,0.750068049
54,3,0,3,11,0.7,14.89,1735.0,10260,50,0.0,0,0,57.0,0.700170388
54,3,0,3,1,0.65,22.94,1595.0,10260,34,0.0,0,0,57.0,0.700029771
54,3,0,3,12,0.6,15.26,1245.0,6360,23,0.0,0,0,34.0,0.60017284
54,3,2,3,8,0.8,2.9,1039.0,2400,0,0.0,0,0,8.0,0.594871795
54,3,0,3,9,0.8,54.56,757.0,4140,29,0.0,0,0,58.0,0.520237649
54,3,2,3,1,0.65,3.94,1039.0,2400,0,0.0,0,0,8.0,0.505128205
54,3,0,3,7,0.5,22.52,1720.0,10080,23,0.0,0,0,56.0,0.500241342
54,3,2,3,11,0.7,4.15,1039.0,2700,0,0.0,0,0,9.0,0.470769231
38,0,2,5,7,0.6,3.94,1039.0,6000,0,0.0,0,0,10.0,0.957638889
38,0,2,5,10,0.75,3.94,1039.0,8400,0,0.0,0,0,14.0,0.9407010579999999
38,0,0,5,4,0.75,22.52,759.0,10080,81,0.0,0,0,56.0,0.8499837659999999
38,0,0,5,2,0.7,22.94,1510.0,10620,60,0.0,0,0,57.0,0.8003027909999999
38,0,0,5,6,0.8,11.61,955.0,6360,63,0.0,0,0,32.0,0.8001919890000001
38,0,0,5,10,0.75,22.52,1328.0,10080,55,0.0,0,0,56.0,0.800020563
38,0,0,5,1,0.7,22.94,1384.0,12180,63,0.0,0,0,57.0,0.750162367
38,0,0,5,3,0.7,22.52,1244.0,10260,63,0.0,0,0,57.0,0.750068049
38,0,2,5,5,0.7,4.15,1039.0,9000,0,0.0,0,0,15.0,0.742901235
38,0,0,5,5,0.7,20.4,1480.0,10440,40,0.0,0,0,58.0,0.7002507840000001
38,0,0,5,11,0.7,14.89,1863.0,10260,50,0.0,0,0,57.0,0.700170388
38,0,2,5,4,0.75,4.3,1039.0,9000,0,0.0,0,0,15.0,0.670216049
38,0,2,5,1,0.7,3.94,1039.0,15000,0,0.0,0,0,25.0,0.649662222
38,0,2,5,2,0.7,3.94,1039.0,15000,0,0.0,0,0,25.0,0.649662222
38,0,2,5,6,0.8,2.9,1039.0,4800,0,0.0,0,0,8.0,0.626822917
38,0,0,5,12,0.6,15.26,1492.0,6960,23,0.0,0,0,34.0,0.600436426
38,0,0,5,7,0.6,22.52,1859.0,10260,23,0.0,0,0,57.0,0.60041361
38,0,0,5,8,0.8,40.99,980.0,10770,30,0.0,0,0,56.5,0.555500132
38,0,0,5,9,0.5,29.12,970.0,10440,30,0.0,0,0,58.0,0.500547544
38,0,2,5,3,0.7,3.94,1039.0,12000,0,0.0,0,0,20.0,0.460578704
38,0,2,5,8,0.8,2.9,1039.0,4800,0,0.0,0,0,8.0,0.39774305600000004
38,0,2,5,12,0.6,4.08,1039.0,5400,0,0.0,0,0,9.0,0.327407407
44,0,2,0,5,0.7,4.15,1039.0,2700,0,0.0,0,0,15.0,0.966666667
44,0,2,0,10,0.75,3.94,1039.0,1800,0,0.0,0,0,10.0,0.937242424
44,0,2,0,8,0.8,2.9,1039.0,1620,0,0.0,0,0,9.0,0.910521886
44,0,0,0,2,0.75,22.94,1606.0,10260,94,0.0,0,0,57.0,0.90064806
44,0,0,0,4,0.75,22.52,727.0,10260,94,0.0,0,0,57.0,0.9003211059999999
44,0,2,0,11,0.75,4.15,1039.0,1800,0,0.0,0,0,10.0,0.8960227270000001
44,0,2,0,3,0.75,3.94,1039.0,1440,0,0.0,0,0,8.0,0.895454545
44,0,2,0,7,0.65,3.94,1039.0,2160,0,0.0,0,0,12.0,0.8705808079999999
44,0,2,0,12,0.7,4.08,1039.0,1620,0,0.0,0,0,9.0,0.8585858590000001
44,0,0,0,1,0.7,22.94,1472.0,10260,75,0.0,0,0,57.0,0.800643806
44,0,0,0,10,0.75,22.52,1332.0,10080,69,0.0,0,0,56.0,0.80062987
44,0,0,0,6,0.8,11.61,1009.0,5640,63,0.0,0,0,32.0,0.800537143
44,0,0,0,3,0.75,22.52,1266.0,10260,69,0.0,0,0,57.0,0.80035194
44,0,0,0,12,0.75,15.26,1316.0,6120,40,0.0,0,0,34.0,0.750079323
44,0,0,0,11,0.75,42.97,1282.0,10260,56,0.0,0,0,57.0,0.7500412009999999
44,0,0,0,5,0.7,20.4,1382.0,10440,50,0.0,0,0,58.0,0.7002507840000001
44,0,2,0,4,0.75,4.3,1039.0,2160,0,0.0,0,0,12.0,0.651515152
44,0,0,0,7,0.65,22.52,1295.0,10170,26,0.0,0,0,56.5,0.650416734
44,0,0,0,9,0.6,29.12,925.0,6660,23,0.0,0,0,58.0,0.600125217
44,0,2,0,2,0.75,3.94,1039.0,1440,0,0.0,0,0,8.0,0.578314394
44,0,2,0,1,0.7,3.94,1039.0,1440,0,0.0,0,0,8.0,0.578314394
44,0,0,0,8,0.35,15.09,1448.0,9360,23,0.0,0,0,52.0,0.34998951
44,0,2,0,9,0.6,3.94,1039.0,1440,0,0.0,0,0,8.0,0.261174242
18,0,2,4,5,0.7,4.15,1039.0,3060,0,0.0,0,0,17.0,0.9737967909999999
18,0,2,4,2,0.75,3.94,1039.0,1440,0,0.0,0,0,8.0,0.970075758
18,0,2,4,1,0.7,3.94,1039.0,1440,0,0.0,0,0,8.0,0.970075758
18,0,2,4,3,0.75,3.94,1039.0,1620,0,0.0,0,0,9.0,0.961784512
18,0,2,4,10,0.75,3.94,1039.0,3420,0,0.0,0,0,19.0,0.955151515
18,0,2,4,4,0.75,4.3,1039.0,2160,0,0.0,0,0,12.0,0.952020202
18,0,0,4,4,0.75,22.52,867.0,10260,94,0.0,0,0,57.0,0.9003211059999999
18,0,0,4,2,0.75,22.94,1636.0,10530,81,0.0,0,0,58.5,0.850223776
18,0,0,4,1,0.7,22.94,1682.0,10530,75,0.0,0,0,58.5,0.8009096090000001
18,0,0,4,3,0.75,22.52,1495.0,10350,55,0.0,0,0,57.5,0.800513307
18,0,0,4,6,0.8,11.61,1181.0,5760,63,0.0,0,0,32.0,0.8003863640000001
18,0,0,4,10,0.75,22.52,1413.0,10080,69,0.0,0,0,56.0,0.800020563
18,0,2,4,7,0.65,3.94,1039.0,2520,0,0.0,0,0,14.0,0.749188312
18,0,0,4,7,0.7,22.52,360.0,10170,40,0.0,0,0,56.5,0.7005416999999999
18,0,0,4,12,0.7,15.26,1296.0,6120,40,0.0,0,0,34.0,0.70043672
18,0,0,4,5,0.7,20.4,1217.0,10440,50,0.0,0,0,58.0,0.7002507840000001
18,0,0,4,9,0.65,29.12,1086.0,10440,26,0.0,0,0,58.0,0.650407524
18,0,2,4,12,0.7,4.08,1039.0,1620,0,0.0,0,0,9.0,0.6181818179999999
18,0,0,4,11,0.75,42.97,532.0,10260,40,0.0,0,0,57.0,0.59114168
18,0,0,4,8,0.5,15.09,1557.0,720,23,0.0,0,0,52.0,0.500061916
18,0,2,4,8,0.8,2.9,1039.0,720,0,0.0,0,0,4.0,0.329545455
45,0,2,2,3,0.75,3.94,1039.0,1800,0,0.0,0,0,10.0,1.059621212
45,0,2,2,10,0.75,3.94,1039.0,3780,0,0.0,0,0,21.0,0.997792208
45,0,2,2,4,0.75,4.3,1039.0,2160,0,0.0,0,0,12.0,0.963699495
45,0,2,2,5,0.7,4.15,1039.0,2700,0,0.0,0,0,15.0,0.9591919190000001
45,0,2,2,2,0.75,3.94,1039.0,1800,0,0.0,0,0,10.0,0.9103787879999999
45,0,2,2,1,0.7,3.94,1039.0,1800,0,0.0,0,0,10.0,0.9103787879999999
45,0,0,2,4,0.8,22.52,1016.0,10170,60,0.0,0,0,56.5,0.850312684
45,0,0,2,6,0.8,11.61,1072.0,5760,50,0.0,0,0,32.0,0.8003863640000001
45,0,0,2,3,0.75,22.52,1584.0,10260,69,0.0,0,0,57.0,0.80035194
45,0,0,2,2,0.75,22.94,1764.0,10260,55,0.0,0,0,57.0,0.800034024
45,0,0,2,1,0.7,22.94,1745.0,10440,60,0.0,0,0,58.0,0.8000235109999999
45,0,0,2,10,0.75,22.52,1250.0,10080,55,0.0,0,0,56.0,0.800020563
45,0,2,2,12,0.7,4.08,1039.0,1620,0,0.0,0,0,9.0,0.769292929
45,0,0,2,5,0.75,20.4,1118.0,10320,56,0.0,0,0,58.0,0.750031447
45,0,0,2,9,0.7,29.12,1143.0,10440,40,0.0,0,0,58.0,0.70061442
45,0,0,2,12,0.7,15.26,1337.0,6120,40,0.0,0,0,34.0,0.70043672
45,0,2,2,7,0.65,3.94,1039.0,1440,0,0.0,0,0,8.0,0.646306818
45,0,0,2,8,0.6,15.09,1519.0,360,23,0.0,0,0,52.0,0.600143365
45,0,0,2,11,0.35,28.08,749.0,10260,23,0.0,0,0,57.0,0.350066986
19,0,0,1,2,0.75,22.52,1635.0,6840,119,0.0,0,0,57.0,1.000230409
19,0,0,1,3,0.75,22.52,1299.0,6840,119,0.0,0,0,57.0,1.000230409
19,0,2,1,10,0.8,3.94,1039.0,1440,0,0.0,0,0,12.0,0.979527778
19,0,2,1,4,0.8,4.3,1039.0,1440,0,0.0,0,0,12.0,0.940625
19,0,2,1,5,0.5,4.15,1039.0,1440,0,0.0,0,0,12.0,0.926388889
19,0,0,1,10,0.8,22.52,1134.0,6720,70,0.0,0,0,56.0,0.900129762
19,0,2,1,3,0.75,3.94,1039.0,1440,0,0.0,0,0,12.0,0.861875
19,0,0,1,4,0.8,22.52,1106.0,6780,60,0.0,0,0,56.5,0.850312684
19,0,2,1,8,0.65,3.94,1039.0,960,0,0.0,0,0,8.0,0.845458333
19,0,2,1,12,0.7,4.15,1039.0,1080,0,0.0,0,0,9.0,0.823555556
19,0,2,1,7,0.5,4.15,1039.0,960,0,0.0,0,0,8.0,0.8035416670000001
19,0,0,1,1,0.75,22.94,1871.0,6960,55,0.0,0,0,58.0,0.800263218
19,0,2,1,2,0.75,3.94,1039.0,1200,0,0.0,0,0,10.0,0.7879999999999999
19,0,2,1,1,0.75,3.94,1039.0,1200,0,0.0,0,0,10.0,0.77815
19,0,0,1,9,0.7,29.12,1294.0,6960,50,0.0,0,0,58.0,0.700386207
19,0,0,1,12,0.7,15.26,1462.0,4080,40,0.0,0,0,34.0,0.7001647059999999
19,0,0,1,8,0.65,15.09,976.0,240,23,0.0,0,0,52.0,0.6503071429999999
19,0,0,1,6,0.8,30.4,338.0,3840,34,0.0,0,0,32.0,0.622828125
19,0,2,1,6,0.8,2.9,1039.0,960,0,0.0,0,0,8.0,0.6225
19,0,0,1,5,0.5,20.79,1455.0,6960,30,0.0,0,0,58.0,0.500035345
19,0,0,1,11,0.5,48.18,1282.0,6480,23,0.0,0,0,54.0,0.37046657
35,0,0,3,2,0.8,22.52,1559.0,6840,90,0.0,0,0,57.0,1.000230409
35,0,0,3,3,0.8,22.52,1350.0,6840,113,0.0,0,0,57.0,1.000230409
35,0,2,3,6,0.35,2.9,1039.0,1800,0,0.0,0,0,15.0,0.977555556
35,0,2,3,1,0.75,3.94,1039.0,1200,0,0.0,0,0,10.0,0.9456
35,0,2,3,2,0.8,3.94,1039.0,1800,0,0.0,0,0,15.0,0.902222222
35,0,0,3,10,0.8,22.52,1175.0,6720,60,0.0,0,0,56.0,0.850532143
35,0,0,3,1,0.75,22.94,1868.0,6960,81,0.0,0,0,58.0,0.8503620690000001
35,0,2,3,10,0.8,3.94,1039.0,1200,0,0.0,0,0,10.0,0.840533333
35,0,0,3,5,0.6,20.79,1045.0,6960,88,0.0,0,0,58.0,0.800534483
35,0,0,3,4,0.8,22.52,1342.0,6780,50,0.0,0,0,56.5,0.800489676
35,0,2,3,12,0.75,4.08,1039.0,1080,0,0.0,0,0,9.0,0.7555555559999999
35,0,0,3,9,0.7,29.12,1340.0,6960,63,0.0,0,0,58.0,0.7505931029999999
35,0,0,3,12,0.75,15.26,1429.0,3600,45,0.0,0,0,35.0,0.7502833329999999
35,0,2,3,4,0.8,4.3,1039.0,1440,0,0.0,0,0,12.0,0.7226388890000001
35,0,2,3,8,0.65,4.15,1039.0,960,0,0.0,0,0,8.0,0.553333333
35,0,0,3,11,0.5,20.1,1413.0,5880,46,0.0,0,0,54.0,0.5005673079999999
35,0,0,3,8,0.7,38.09,336.0,6240,0,0.0,0,0,52.0,0.46769326899999997
35,0,0,3,6,0.35,18.79,511.0,1800,23,0.0,0,0,32.0,0.43799533799999996
35,0,2,3,7,0.6,3.94,1039.0,960,0,0.0,0,0,8.0,0.40635416700000004
35,0,0,3,7,0.6,23.54,958.0,6600,0,0.0,0,0,55.0,0.285333333
35,0,2,3,11,0.5,2.9,1039.0,960,0,0.0,0,0,8.0,0.259375
4,2,0,5,2,0.8,22.52,1416.0,6840,113,0.0,0,0,57.0,1.000230409
4,2,2,5,4,0.8,4.3,1039.0,1200,0,0.0,0,0,10.0,0.9890000000000001
4,2,0,5,3,0.8,22.52,1287.0,6840,100,0.0,0,0,57.0,0.950185965
4,2,0,5,4,0.8,22.52,1444.0,6900,88,0.0,0,0,57.5,0.9008
4,2,0,5,10,0.8,22.52,1088.0,6720,88,0.0,0,0,56.0,0.900129762
4,2,2,5,6,0.5,2.9,1039.0,1200,0,0.0,0,0,10.0,0.899
4,2,2,5,8,0.65,4.15,1039.0,960,0,0.0,0,0,8.0,0.877552083
4,2,2,5,11,0.6,2.9,1039.0,960,0,0.0,0,0,8.0,0.864583333
4,2,2,5,10,0.8,3.94,1039.0,1200,0,0.0,0,0,10.0,0.85695
4,2,2,5,1,0.75,3.94,1039.0,1200,0,0.0,0,0,10.0,0.853666667
4,2,0,5,1,0.75,22.94,1579.0,6960,81,0.0,0,0,58.0,0.8503620690000001
4,2,0,5,9,0.7,29.12,1170.0,6960,53,0.0,0,0,58.0,0.850170115
4,2,0,5,5,0.65,20.79,1015.0,7080,81,0.0,0,0,59.0,0.800473729
4,2,2,5,2,0.8,3.94,1039.0,1200,0,0.0,0,0,10.0,0.773333333
4,2,0,5,12,0.75,15.26,1436.0,4200,45,0.0,0,0,35.0,0.750646667
4,2,2,5,12,0.75,4.08,1039.0,1080,0,0.0,0,0,9.0,0.6346666670000001
4,2,0,5,11,0.6,20.1,1601.0,4320,46,0.0,0,0,51.0,0.60059761
4,2,0,5,6,0.5,18.79,717.0,3960,23,0.0,0,0,33.0,0.500117677
4,2,2,5,3,0.8,3.94,1039.0,960,0,0.0,0,0,8.0,0.4925
4,2,0,5,7,0.65,23.54,830.0,6600,0,0.0,0,0,55.0,0.48791999999999996
0,2,0,0,3,0.8,22.52,1136.0,6960,113,0.0,0,0,58.0,1.000457471
0,2,0,0,2,0.8,22.52,1397.0,6840,113,0.0,0,0,57.0,1.000230409
0,2,2,0,2,0.8,3.94,1039.0,1200,0,0.0,0,0,10.0,0.971866667
0,2,2,0,3,0.8,3.94,1039.0,960,0,0.0,0,0,8.0,0.971866667
0,2,2,0,4,0.8,3.94,1039.0,1200,0,0.0,0,0,10.0,0.971866667
0,2,2,0,10,0.8,3.94,1039.0,1200,0,0.0,0,0,10.0,0.971866667
0,2,2,0,1,0.75,3.94,1039.0,1800,0,0.0,0,0,15.0,0.971866667
0,2,2,0,9,0.75,3.94,1039.0,240,0,0.0,0,0,2.0,0.971866667
0,2,2,0,12,0.75,4.08,1039.0,1080,0,0.0,0,0,9.0,0.971866667
0,2,2,0,5,0.7,3.94,1039.0,240,0,0.0,0,0,2.0,0.971866667
0,2,2,0,7,0.7,3.94,1039.0,1200,0,0.0,0,0,10.0,0.971866667
0,2,2,0,8,0.65,3.94,1039.0,960,0,0.0,0,0,8.0,0.971866667
0,2,2,0,11,0.65,3.94,1039.0,600,0,0.0,0,0,5.0,0.971866667
0,2,2,0,6,0.6,3.94,1039.0,1200,0,0.0,0,0,10.0,0.971866667
0,2,0,0,10,0.8,22.52,1116.0,6720,93,0.0,0,0,56.0,0.920236905
0,2,0,0,4,0.8,22.52,1432.0,6660,88,0.0,0,0,57.5,0.9005370690000001
0,2,0,0,9,0.75,29.12,1082.0,6840,81,0.0,0,0,57.0,0.850610526
0,2,0,0,1,0.75,22.94,1502.0,6960,81,0.0,0,0,58.0,0.8503620690000001
0,2,0,0,12,0.75,15.26,1209.0,4200,45,0.0,0,0,35.0,0.750646667
0,2,0,0,5,0.7,50.89,282.0,5880,56,0.0,0,0,59.0,0.656763743
0,2,0,0,11,0.65,20.1,1417.0,6480,49,0.0,0,0,54.0,0.650148148
0,2,0,0,6,0.6,18.79,799.0,3960,23,0.0,0,0,33.0,0.600710606
0,2,0,0,7,0.7,23.54,1109.0,6720,0,0.0,0,0,56.0,0.388830357
0,2,0,0,8,0.5,23.54,1144.0,6480,0,0.0,0,0,54.0,0.286984568
41,1,2,4,8,0.65,4.15,1039.0,960,0,0.0,0,0,8.0,1.0115625
41,1,0,4,2,0.8,22.52,1396.0,6900,113,0.0,0,0,57.5,1.0006713040000002
41,1,0,4,1,0.8,22.94,1582.0,3060,113,0.0,0,0,58.5,1.000402055
41,1,2,4,1,0.75,3.94,1039.0,2280,0,0.0,0,0,19.0,0.9504385959999999
41,1,0,4,3,0.8,22.52,1124.0,6840,100,0.0,0,0,57.0,0.950185965
41,1,2,4,2,0.8,3.94,1039.0,1200,0,0.0,0,0,10.0,0.912766667
41,1,2,4,7,0.7,3.94,1039.0,2160,0,0.0,0,0,18.0,0.892194444
41,1,2,4,10,0.8,3.94,1039.0,1200,0,0.0,0,0,10.0,0.8865
41,1,0,4,10,0.8,22.52,1282.0,6720,75,0.0,0,0,56.0,0.850532143
41,1,0,4,4,0.8,22.52,1472.0,7020,60,0.0,0,0,58.5,0.85011396
41,1,2,4,4,0.8,4.3,1039.0,1440,0,0.0,0,0,12.0,0.8450694440000001
41,1,0,4,9,0.75,29.12,1282.0,6960,45,0.0,0,0,58.0,0.7505931029999999
41,1,0,4,12,0.75,15.26,1276.0,1440,45,0.0,0,0,35.0,0.750450658
41,1,2,4,12,0.75,4.08,1039.0,1080,0,0.0,0,0,9.0,0.702666667
41,1,0,4,11,0.7,20.1,1192.0,6120,75,0.0,0,0,54.0,0.7005089290000001
41,1,0,4,6,0.65,18.79,881.0,3960,26,0.0,0,0,33.0,0.651007071
41,1,0,4,8,0.6,24.26,1196.0,6600,0,0.0,0,0,55.0,0.46682121200000004
41,1,0,4,7,0.7,24.26,1400.0,6720,0,0.0,0,0,56.0,0.411553571
41,1,2,4,6,0.6,2.9,1039.0,1200,0,0.0,0,0,10.0,0.314166667
25,1,0,2,1,0.8,22.94,16882.0,7020,113,0.0,0,0,58.5,1.000602279
25,1,2,2,9,0.75,3.94,1039.0,960,0,0.0,0,0,8.0,0.994270833
25,1,0,2,2,0.8,22.52,21385.0,7020,88,0.0,0,0,58.5,0.900158405
25,1,0,2,3,0.8,22.52,21266.0,6840,70,0.0,0,0,57.0,0.90014152
25,1,0,2,10,0.8,22.52,21540.0,6720,88,0.0,0,0,56.0,0.900129762
25,1,2,2,10,0.8,3.94,1039.0,1200,0,0.0,0,0,10.0,0.85695
25,1,2,2,4,0.8,4.3,1039.0,1440,0,0.0,0,0,12.0,0.8092361109999999
25,1,0,2,12,0.8,15.26,12261.0,3600,63,0.0,0,0,35.0,0.8004019609999999
25,1,0,2,4,0.8,22.52,23122.0,5940,50,0.0,0,0,56.5,0.800393224
25,1,0,2,9,0.75,29.12,8992.0,6960,55,0.0,0,0,58.0,0.7999632179999999
25,1,2,2,12,0.75,4.08,1039.0,1080,0,0.0,0,0,9.0,0.7404444440000001
25,1,0,2,11,0.7,20.55,9792.0,6480,60,0.0,0,0,54.0,0.700398148
25,1,0,2,6,0.7,18.79,2984.0,3960,30,0.0,0,0,33.0,0.700354545
25,1,2,2,8,0.65,4.15,1039.0,960,0,0.0,0,0,8.0,0.5619791670000001
25,1,2,2,1,0.75,3.94,1039.0,2280,0,0.0,0,0,19.0,0.504596491
25,1,0,2,5,0.5,30.1,839.0,6960,0,0.0,0,0,58.0,0.500801724
25,1,0,2,7,0.7,24.26,2698.0,6720,0,0.0,0,0,56.0,0.295307738
25,1,2,2,6,0.6,2.9,1039.0,1200,0,0.0,0,0,10.0,0.280333333
25,1,0,2,8,0.65,24.26,1435.0,6600,0,0.0,0,0,55.0,0.260978788
46,1,2,1,2,0.8,3.94,1039.0,2400,0,0.0,0,0,20.0,1.001416667
46,1,0,1,1,0.8,22.52,1500.0,6900,113,0.0,0,0,57.5,1.000018551
46,1,0,1,10,0.8,22.52,1188.0,6720,90,0.0,0,0,56.0,0.999995238
46,1,2,1,1,0.8,3.94,1039.0,1200,0,0.0,0,0,10.0,0.99485
46,1,2,1,8,0.7,4.15,1039.0,960,0,0.0,0,0,8.0,0.976979167
46,1,0,1,3,0.8,22.52,1112.0,6840,100,0.0,0,0,57.0,0.950185965
46,1,0,1,2,0.8,22.52,1452.0,6960,100,0.0,0,0,58.0,0.9499816090000001
46,1,2,1,9,0.75,3.94,1039.0,1320,0,0.0,0,0,11.0,0.919954545
46,1,0,1,4,0.8,22.52,340.0,5460,63,0.0,0,0,56.5,0.800434622
46,1,0,1,12,0.8,15.26,1029.0,2040,50,0.0,0,0,35.0,0.800259023
46,1,2,1,12,0.8,4.08,1039.0,1080,0,0.0,0,0,9.0,0.778222222
46,1,0,1,9,0.75,29.12,1070.0,6960,34,0.0,0,0,58.0,0.7505931029999999
46,1,0,1,11,0.7,25.31,946.0,5760,60,0.0,0,0,54.0,0.7005135659999999
46,1,0,1,6,0.7,18.79,913.0,4020,30,0.0,0,0,33.5,0.700184577
46,1,0,1,8,0.7,24.26,1363.0,6660,0,0.0,0,0,55.5,0.586465465
46,1,0,1,7,0.7,24.26,1639.0,6720,0,0.0,0,0,56.0,0.541517857
46,1,2,1,4,0.8,4.3,1039.0,1440,0,0.0,0,0,12.0,0.5375
